BTE_LEFT::log_power_delta,BTE_LEFT::log_power_theta,BTE_LEFT::log_power_alpha,BTE_LEFT::log_power_beta,BTE_LEFT::log_power_gamma,BTE_LEFT::log_total_power,BTE_LEFT::hjorth_mobility,BTE_LEFT::hjorth_complexity,BTE_LEFT::log_line_length,BTE_RIGHT::log_power_delta,BTE_RIGHT::log_power_theta,BTE_RIGHT::log_power_alpha,BTE_RIGHT::log_power_beta,BTE_RIGHT::log_power_gamma,BTE_RIGHT::log_total_power,BTE_RIGHT::hjorth_mobility,BTE_RIGHT::hjorth_complexity,BTE_RIGHT::log_line_length,CROSS_HEAD::log_power_delta,CROSS_HEAD::log_power_theta,CROSS_HEAD::log_power_alpha,CROSS_HEAD::log_power_beta,CROSS_HEAD::log_power_gamma,CROSS_HEAD::log_total_power,CROSS_HEAD::hjorth_mobility,CROSS_HEAD::hjorth_complexity,CROSS_HEAD::log_line_length,recording_id,subject,cls,chunk,avail_L,avail_R,avail_X,prob
-0.7920668,-0.269207,-0.97875786,-0.3723526,-0.45836496,-0.8583262,0.018817276,-0.077400446,-0.23426962,-0.4870379,0.36837626,-0.050862312,-0.44799185,-0.22808838,-0.47515237,0.008173138,0.11299729,-0.12120342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12425,True,True,False,0.08360642485656135
-0.16773391,-0.23312902,-0.25325203,-0.39431,-0.23201084,-0.4221151,-0.028195113,0.21503305,-0.20080376,0.12402439,0.08916426,0.21858597,-0.4744482,0.08070707,-0.0729624,0.061139196,-0.19484973,-0.14827919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12452,True,True,False,0.0749197651286569
-0.4887612,-0.055662632,-0.60027933,-0.457788,-0.59570074,-0.653285,-0.015788674,0.042138338,-0.24618626,-0.20041513,0.5521159,0.14357138,-0.54250574,-0.49534845,-0.28367984,-0.009888738,0.3174119,-0.14580321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12534,True,True,False,0.09560224962883396
-0.36045504,-0.0869441,-0.16185617,-0.10300636,-0.3035817,-0.48432755,-0.22347209,7.9042034,0.100684404,3.5752897,3.9218764,3.8304057,3.7651873,3.7334633,3.517826,-0.03593257,0.5411298,1.6935434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12599,True,True,False,0.38445309029562724
0.010528326,-0.38894415,-0.2173295,-0.1830802,-0.5002494,-0.29792404,-0.21683423,7.158943,0.15860343,0.1403637,0.258399,0.3049221,-0.053524494,-0.4572549,-0.03561127,-0.07054457,0.97581124,0.18558502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12643,True,True,False,0.2256324095789049
4.4415035,0.84277534,-0.4949689,-0.19218445,0.1799283,3.791621,-0.25452325,14.193969,-0.06353688,1.6581252,0.37481976,0.21617556,0.35463357,0.36066008,1.2497671,-0.12925196,2.1143932,0.20998812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12669,True,True,False,0.11331085163663303
-0.47126126,-0.6705513,-0.4271717,-0.030387402,-0.52559376,-0.6238563,-0.00086161494,-0.051198483,-0.20180678,-0.29866672,0.32336283,0.42436028,0.066563606,0.51893234,-0.20248592,0.21466303,-0.76405096,0.10051012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12722,True,True,False,0.07383760296251318
-0.30632067,-0.53974056,-0.32687187,-0.65445185,-0.898509,-0.60988903,-0.013975203,0.0,-0.2698214,-0.34541273,0.1884098,0.13776398,-0.055230618,0.029790401,-0.33578026,0.22750258,-0.79108644,0.07600784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12833,True,True,False,0.07579111593960156
0.38212323,0.087486744,-0.12823439,-0.3900776,-0.4598136,-0.0010738373,-0.063770205,0.5856216,-0.20344782,-0.19262147,0.5698204,0.6373105,0.06840992,0.17221546,-0.13194,0.18522322,-0.65024877,0.051914215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12881,True,True,False,0.08084868166280984
-1.003309,-0.5163617,-0.09332228,-0.5108781,-0.17785978,-0.9358251,0.07074463,-0.5318029,-0.21223807,0.20152688,1.3133271,1.1726251,-0.3628168,-0.40918207,0.20812249,0.043333024,0.01964736,0.015224934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12926,True,True,False,0.09704458961867929
0.2557385,-0.15919876,0.21089506,-0.5790911,-0.4891076,-0.11282849,-0.03780344,0.35811234,-0.21413112,0.49868798,1.0405321,0.54768944,-0.12147617,0.49621582,0.3650912,0.09979096,-0.2892394,0.099321365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12934,True,True,False,0.09163645513149662
-1.3844564,0.83945847,-0.036414146,-0.40040207,-0.5510578,-0.7536013,0.046889216,-0.43267512,-0.22840118,0.046409607,0.8351345,0.29370022,0.02284336,-0.063734055,0.0039019585,0.20437896,-0.72816443,0.08905554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12965,True,True,False,0.0777452791720729
-0.71778464,0.41023493,-0.28869867,-0.22351074,-0.41942692,-0.62500787,-0.029839337,0.15961766,-0.21867275,0.4320984,1.0919826,0.32254076,-0.18513012,0.51491165,0.3159014,-0.012217462,0.32868886,-0.07556462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,12967,True,True,False,0.08956498776811354
-0.6869776,0.5562234,-9.202957e-05,-0.46883774,-0.4608345,-0.5901923,-0.04254517,0.23015714,-0.25782776,0.05306673,1.6682582,0.4203887,-0.087859154,0.7989886,0.26407456,0.00014856458,0.23094201,-0.16516232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13022,True,True,False,0.07396269832601864
-0.7664468,0.46564865,-0.017570496,-0.34122372,-0.82258606,-0.650614,0.0022821426,-0.124106646,-0.26910567,-0.20378971,0.94796395,0.8490448,-0.06428909,0.4219947,-0.046476483,0.19021726,-0.6810454,0.07979202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13025,True,True,False,0.08119728752677521
-0.96529746,0.11229372,-0.07870293,-0.49767876,-0.4704833,-0.8352182,-0.01889801,0.0870769,-0.22524405,-0.30095983,0.011478424,0.31593132,-0.34106874,-0.48462725,-0.38990986,0.013464332,0.17656279,-0.07483363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13043,True,True,False,0.09409084688146094
8.637071,7.538472,7.521576,7.1024323,6.2567625,8.110051,-0.18065217,3.7356555,2.3496075,1.8513098,1.4199531,0.65564203,1.253938,1.2192013,1.5502744,-0.13621318,1.9921207,0.73099566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13256,True,True,False,0.32054526740783096
-0.07209635,-0.06068039,0.2904582,-0.62365055,-1.0300665,-0.3510785,-0.05141504,0.39820814,-0.30882192,-0.23907328,-0.1100626,0.38101864,-0.104690075,-0.85310984,-0.3452338,-0.07308251,0.5694003,-0.33599234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13304,True,True,False,0.07482957214564091
-0.4779756,-0.18721533,-0.65537405,-0.3395729,-0.36068392,-0.6373913,0.038195103,-0.21308327,-0.1410687,0.28661942,-0.10813427,-0.3498106,-0.5853429,-0.49802876,-0.02543056,-0.03792149,0.43999505,-0.3598976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13362,True,True,False,0.06757410608965424
-0.44966435,-0.4513278,-0.50432205,-0.36162138,-0.65908337,-0.66123796,0.005725056,-0.004453659,-0.19047284,0.5687525,0.5120158,-0.24700308,-0.5153427,-0.25151348,0.26583004,-0.053147525,0.67615175,-0.22040057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13363,True,True,False,0.08713220232411618
-0.5277755,-0.059343338,-0.4666133,-0.4418249,-0.7375264,-0.67415595,-0.04194641,0.4548285,-0.25157976,-0.5690646,0.39494848,0.039207935,-0.66628695,-0.77641916,-0.5711025,0.005580485,0.096675634,-0.28167057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13368,True,True,False,0.08867260110096936
-0.5398729,-0.04604101,0.021440983,-0.34458494,-0.20479631,-0.5973177,-0.044133693,0.51136875,-0.1779859,0.0,0.22529125,-0.35161018,-0.36613655,-0.4750929,-0.19833815,-0.062825084,0.6457145,-0.36318564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13415,True,True,False,0.07219556451973913
-1.0855973,-0.40755606,-0.52725506,-0.47588444,-0.9258156,-1.0549803,0.005293429,-0.08894682,-0.32316494,0.13052607,0.30267143,-0.15503168,-0.3235073,-0.67618656,-0.09270537,-0.058359474,0.5749507,-0.21958804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13432,True,True,False,0.08490731275332711
-0.116914034,-0.29491758,0.15140676,-0.28224993,-0.81144476,-0.37568378,0.0019856095,-0.005273342,-0.1858921,-0.23478341,-0.36714172,0.3271575,-0.09555149,-0.34456015,-0.3406204,0.13950443,-0.5493705,-0.1406653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13456,True,True,False,0.0668574462392058
-1.3624432,-0.36842299,-0.05601549,-0.57308674,-0.7659302,-1.1306684,0.02533573,-0.15585756,-0.2732842,-0.51170945,-0.28101635,-0.91127443,-0.30597734,-0.37606096,-0.60700667,0.0008596778,0.11694217,-0.28088784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13461,True,True,False,0.06026260869537286
-0.8397758,-0.057379723,-0.2871194,-0.60769033,-0.52798605,-0.84802485,0.09336287,-0.45528865,-0.1969254,-0.6186631,0.19918966,-0.037771225,-0.5293193,-0.3848586,-0.6001209,0.0343661,-0.03099227,-0.16638994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13482,True,True,False,0.06867155231290806
-0.80267024,0.12105608,-0.21355104,-0.7026658,-0.1865921,-0.77562547,0.011799246,-0.041243076,-0.26813936,-0.63255453,0.76686335,-0.36790943,-0.34815598,-0.39445925,-0.48947942,0.0108807385,-0.017609596,-0.27618647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13521,True,True,False,0.061570280087533125
-0.33993244,-0.1987114,-0.38664055,-0.6440253,-0.48612785,-0.5825677,0.053018987,-0.2020731,-0.19837475,-0.12622428,0.6514628,-0.07200956,-0.6009164,-0.2211361,-0.21902192,0.018092424,0.0,-0.21170926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13592,True,True,False,0.07167439283141104
-0.3353958,-0.07007122,0.24895239,-0.3505783,-0.9785433,-0.49608898,-0.0024897158,0.16664743,-0.19983077,0.1526072,0.06120777,-0.21608543,-0.25245428,-0.85702753,-0.101189256,-0.0363625,0.42921233,-0.22182918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13601,True,True,False,0.08540083111512332
-0.7416222,-0.5771384,-0.043484688,0.019382954,-0.14760065,-0.6985452,0.05392152,-0.33070564,-0.18938303,-0.20673084,-0.19612885,-0.027920723,-0.005498886,-0.034358025,-0.29680955,0.035015613,-0.0013065338,-0.07013869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13807,True,True,False,0.06449932774493923
-0.019673586,-0.12881994,-0.9364972,-0.41088963,-0.6136923,-0.35666633,-0.032253087,0.28519082,-0.29535604,-0.71390843,-0.319942,0.11888218,-0.18100357,0.20375633,-0.59536874,0.22603327,-0.79569817,-0.033266544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13913,True,True,False,0.06169614346250507
-0.98133826,-0.36630535,-0.5498872,-0.46166182,-0.34598732,-0.95516706,-0.040935874,0.41773248,-0.19445515,-0.5670121,-0.47050095,0.26742983,-0.35884285,0.13893843,-0.5489887,0.14653364,-0.5472802,-0.046321154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,13933,True,True,False,0.07825433931225423
0.95622754,-0.7418275,-0.14551449,-0.24694729,-0.40792704,0.4380951,-0.15326595,2.6802027,-0.25296092,-0.923682,-0.08435869,-0.030740738,-0.43162394,-0.043897152,-0.7596029,0.16184011,-0.6022029,-0.09181929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14003,True,True,False,0.07748897584122438
1.2353005,-0.47369576,-0.21438217,-0.69452953,-0.69870996,0.66913414,-0.17234257,3.358946,-0.26191568,-0.05632329,1.2409475,0.15933943,-0.37433147,0.12716389,-0.002448082,0.05146295,-0.065232515,0.014467716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14239,True,True,False,0.11246372463387036
-1.1904943,-0.21914816,-0.43627977,-0.39744568,-0.18744946,-0.9913008,0.12404719,-0.65458477,-0.121283054,-0.44576478,-0.055523872,-0.33208275,-0.24911165,0.2438035,-0.4503404,0.053769797,-0.068472624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14294,True,True,False,0.06590859942459797
-0.5961406,-0.491127,-0.40336037,-0.3343873,-0.37994528,-0.72879386,-0.04160747,0.36362934,-0.16458035,-0.42970252,0.31777573,0.05844164,-0.36695862,0.1367631,-0.39987838,0.14717579,-0.53601086,0.005982399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14314,True,True,False,0.08878313581766735
6.739237,6.5185623,6.327447,6.1029577,4.360795,6.3552513,-0.14545842,1.2055223,1.5867248,4.9035754,5.1276526,6.497532,6.2611837,6.129348,5.308653,0.13037664,-0.6896378,2.3619256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14347,True,True,False,0.34529416572890403
-0.161417,-0.26938486,-0.23580599,-0.84004784,-0.2889948,-0.46638155,-0.06571795,0.6765623,-0.3019035,0.044082165,-0.86833763,0.2547326,-0.13423586,0.020215988,-0.15775502,0.17083192,-0.62900627,-0.0137479305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14420,True,True,False,0.06491529091323359
-1.2429459,-0.3289261,-0.5864315,-0.4129138,-0.8442397,-1.1037233,-0.030374616,0.3483925,-0.20609927,-0.64668703,-0.12163687,-0.77450705,-0.19309664,-0.041508675,-0.61843526,0.2111646,-0.74504066,-0.016222477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14442,True,True,False,0.0761871823928454
-0.31165528,-0.18771076,-0.5910497,-0.26134777,0.048161983,-0.4915464,0.061940223,-0.2678516,-0.02486229,-1.2922256,-0.18231869,-0.025991917,0.0,-0.16689157,-0.86860526,0.23909438,-0.8626336,0.03988409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14542,True,True,False,0.0625098314761965
-1.252208,0.107937336,-0.5119176,-0.007314682,0.19240856,-0.8230388,0.12494072,-0.72887444,-0.09675646,-0.24040651,-0.30833817,0.23566341,-0.14938354,-0.018541813,-0.3292793,0.050596386,0.0120716095,0.094049454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14629,True,True,False,0.07607624197463789
4.9999776,2.325205,2.1812332,2.4112782,2.3164365,4.380332,-0.20367293,5.8509903,0.9183154,3.4282856,5.491511,5.6749997,4.4340944,4.655257,4.137873,0.026316911,-0.4082954,1.7766376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14720,True,True,False,0.34252891430950605
-0.60915685,0.0134902,-0.3591013,0.14666128,0.26208067,-0.52369905,0.009768277,-0.08626795,-0.18782878,-0.3877244,0.899102,0.6424675,0.27958965,1.1176124,-0.013707995,0.17417872,-0.6098319,0.15168905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14864,True,True,False,0.06471555375141147
-1.4309008,-0.18115139,0.052086353,-0.1573615,-0.10787296,-0.95571446,0.105760604,-0.6042236,-0.1260333,-0.2815733,0.14715195,0.020962238,0.3260591,1.2572412,-0.062956214,0.40131617,-1.1716607,0.40136242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14874,True,True,False,0.05719763694500076
-0.44428563,-0.40698338,-0.24240541,0.3857937,0.8954139,-0.34458828,0.079257905,-0.41517043,0.41294312,-0.39027166,0.56191874,0.42692184,0.2755599,1.1424456,-0.078428864,0.21667159,-0.7148069,0.38772726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,14885,True,True,False,0.10517386627339106
4.6524515,5.8240857,6.889366,7.4751387,7.9165244,6.1336813,0.22353598,-1.007011,3.7652555,4.445334,5.1231246,5.91343,5.9014034,6.041351,4.9572062,0.05262381,-0.27524424,2.7857904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15070,True,True,False,0.717524272962072
5.92649,6.646219,6.1038218,7.4447064,7.6830683,6.3562555,0.21868917,-0.9716252,3.5583348,5.395224,5.9066353,6.205669,6.2368884,6.2281904,5.568422,0.1309588,-0.64837956,2.9518814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15108,True,True,False,0.7053615165005191
5.881459,6.4250703,6.107012,5.72221,6.1398945,5.753231,0.119047195,-0.3870237,3.1013708,4.400714,5.32907,5.8658237,5.851331,6.100146,4.9547534,0.19682038,-0.87334394,2.9090877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15232,True,True,False,0.6721846881928955
5.6925335,6.849637,6.251543,5.9420033,6.389027,5.793514,0.13945657,-0.5994042,3.2007775,5.3954372,6.7300944,6.2092495,6.051733,6.1794744,5.6537533,0.10159019,-0.48970497,2.8576865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15236,True,True,False,0.7144154164984106
5.629411,6.4621563,7.5270844,5.818174,6.762661,5.9124694,-0.02174893,0.6516185,3.0378375,0.051739216,0.016233444,-0.61939526,0.6777251,0.54026127,0.0317297,0.12793374,-0.557142,0.24126005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15272,True,True,False,0.21840962437773803
5.7247934,4.7706146,4.0380673,3.4886808,3.5267398,5.1730003,-0.18584171,4.0193434,1.6669936,4.588717,4.3242674,5.334816,5.7913933,5.4903545,4.8001013,0.08194277,-0.61502457,1.7363257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15324,True,True,False,0.2751908374870964
6.9632635,5.615177,5.596576,5.5290966,6.5137916,6.4673586,-0.08505857,1.2678127,2.7744646,0.19257283,0.13748407,0.95716095,1.9874303,2.1194208,0.7884642,0.22641015,-0.9050021,1.1137586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15605,True,True,False,0.2929262176807682
5.0955477,6.1762624,5.162856,3.8214607,4.3552175,4.9524736,-0.06734361,1.0401773,2.1529913,0.81374073,0.29736805,0.86245394,0.08886576,0.0121946335,0.530368,-0.1176109,1.1123812,0.45604277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15617,True,True,False,0.37015701145737584
0.2811532,-0.050896168,0.35021544,0.6756983,1.1518898,0.18864799,-0.020776391,0.4839089,0.7398524,-0.20211029,0.24505186,-0.057212353,0.72002697,1.0598669,0.01148355,0.2239967,-0.9095373,0.5822797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15635,True,True,False,0.16015511739285554
5.4509306,5.376876,5.755441,5.7694006,6.161852,5.3613434,0.122134686,-0.609048,2.9995303,5.2548113,4.3835077,5.01655,4.850187,4.7263565,4.978261,-0.04011485,0.47594357,1.9170108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15707,True,True,False,0.5185952551290945
5.4730186,4.6212907,4.8940372,5.663333,6.137527,5.262188,0.087824255,-0.48766804,2.970469,5.2441254,5.335722,4.49944,4.356288,4.433242,4.9681306,0.04692629,-0.16012621,2.3962965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15773,True,True,False,0.7150076748357534
5.6930513,7.0277786,6.771627,6.495514,7.0986857,6.0453978,0.17174813,-0.7867168,3.3789015,4.731121,5.2574368,5.5448217,5.7244873,5.787093,4.968531,0.15683597,-0.80257905,2.7563758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15842,True,True,False,0.6567610996273965
6.8964286,5.5336485,5.024845,4.384438,5.0903435,6.3226404,-0.15648578,3.7509687,2.1350064,5.3611298,5.5455074,4.9563456,4.328011,4.582448,5.0985856,-0.034819096,0.57884765,2.1300416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,15952,True,True,False,0.5979267951333196
-0.5115273,-0.01600647,-0.5601487,0.0076785088,-0.09587002,-0.55018854,0.04653251,-0.19716406,0.06285787,-0.49979734,0.55610895,-0.18709755,-0.17529535,-0.93448305,-0.46314204,-0.020985484,-0.035250187,-0.26817417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16024,True,True,False,0.08498999302550309
5.2020826,2.8762555,2.221243,2.8206723,3.626006,4.6015778,-0.16701153,3.6975005,1.7615442,-0.3675127,0.9170716,1.2004585,2.2385807,3.0141566,1.1015635,0.29919136,-1.1254144,1.3828635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16107,True,True,False,0.2716045263843336
7.667944,7.519351,7.318565,6.0117464,5.038537,7.2354193,-0.13047826,0.84681606,2.7273884,1.7918577,2.9751844,3.1892612,2.8221889,1.7152488,2.0826461,-0.0337106,-0.12769437,1.1019926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16317,True,True,False,0.48529241451615174
6.7863293,7.691216,7.8820157,6.523821,5.9658384,6.7651663,-0.079311535,0.31080675,2.7442417,1.6884651,1.9542289,2.7283242,2.4146528,1.9217184,1.7770361,0.03375435,-0.43561625,1.0692439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16354,True,True,False,0.3969489628817972
6.8167744,6.646527,7.236144,7.5102034,6.3516617,6.733506,-0.012382686,-0.2445488,2.9804091,2.130668,3.080985,3.482688,2.7226152,2.0803087,2.294786,-0.026382148,-0.10986519,1.0756755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16463,True,True,False,0.45261483498064137
6.426068,7.0206504,6.3743324,5.640845,4.2821426,6.1660047,-0.059335336,0.10954189,2.7701697,1.3496301,2.44844,2.7350905,2.4262643,2.3821058,1.7217534,0.013888359,-0.32472968,1.106534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16598,True,True,False,0.4853062740408413
6.9499454,6.5384474,5.8696094,5.835562,5.318092,6.496542,-0.15505172,1.8506052,2.5870643,2.2627301,3.043064,3.0980957,2.2672105,1.9324307,2.251435,-0.0018548369,-0.15569663,1.0483537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16672,True,True,False,0.4888382762244423
6.882162,7.28935,6.7064633,5.24507,4.0127597,6.5363197,-0.13229653,1.4445608,2.6416225,2.2692745,2.837326,3.0064454,2.6130476,2.0636814,2.2683346,0.001624912,-0.24046803,1.0799003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-016_ses-01_task-szMonitoring_run-03,16,control,16678,True,True,False,0.5049746489495684
0.69369125,0.032638073,1.0434194,1.0335727,1.1570759,0.83540606,-0.117348224,0.59681773,0.5364487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5311809,0.45671034,1.1434407,0.9428861,1.0924962,1.04448,-0.00421986,0.06727743,0.52109194,sub-017_ses-01_task-szMonitoring_run-01,17,ictal,4254,True,False,True,0.17467137004657812
0.24511814,-0.03012371,0.051713467,-0.107149124,0.30817842,0.08483076,-0.013940722,0.014209986,-0.06661916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.314677,-0.31736326,0.3246734,0.23929095,0.6066754,1.3289242,-0.134365,1.1331689,0.17697477,sub-017_ses-01_task-szMonitoring_run-01,17,ictal,4255,True,False,True,0.07898603868308392
